B_product_id,B_string_raw,B_string,string_similarity,Best_A_strings_raw,Best_A_strings,Best_A_Brand,Best_A_Type,Best_A_Formula
1814,Sidafur 2 kg,sidafur2kg,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
1826,Sitox 100 gr,sitox100gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
1860,Takumi 50 gr,takumi50gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
1869,TiGold 25 gr,tigold25gr,0.2,Phosgro,phosgro,Pak Tani,Fosfat,NA
1897,Total 500 ml,total500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
1905,Vilan 500 ml,vilan500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
1910,Viver 250 ml,viver250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
1911,Viver 400 ml,viver400ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
1999,Kangkung HaDe 1Kg,kangkunghade1kg,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
2067,Robot 500 ml,robot500ml,0.2,Borat,borat,Mahkota,Mikro,NA
2130,Sitok 100 gr,sitok100gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
2133,Bravo 500 ml,bravo500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2161,Mr Quat 20 lt,mrquat20lt,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
2162,Wash Up 20 lt,washup20lt,0.2,ZA Petro,zapetro,PIHC,ZA,NA
2172,Glider 25 TB,glider25tb,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
2193,Rudor 100 gr,rudor100gr,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2217,Abuki 500 ml,abuki500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2220,DeTop 500 ml,detop500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2273,Ratgone 1 kg,ratgone1kg,0.2,ZA Petro,zapetro,PIHC,ZA,NA
2306,Indofos 1 Lt,indofos1lt,0.2,Borat,borat,Mahkota,Mikro,NA
2307,Indofos 5 Lt,indofos5lt,0.2,Borat,borat,Mahkota,Mikro,NA
2310,Dimocel 2 lt,dimocel2lt,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
2314,Solfac 20 gr,solfac20gr,0.2,Borat,borat,Mahkota,Mikro,NA
2321,Timber 65 Wp 400 gr,timber65wp400gr,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
2339,Vilan 250 ml,vilan250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2354,Tabas 100 ml,tabas100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2392,Venop 400 gr,venop400gr,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
2399,Tabas 200 ml,tabas200ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2457,Polycom  1 kg,polycom1kg,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
2461,Agadi 500 ml,agadi500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2480,Siklon  25 gr,siklon25gr,0.2,Phosgro,phosgro,Pak Tani,Fosfat,NA
2543,Ojiro 500 ml,ojiro500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2556,Tenaz 500 ml,tenaz500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2570,Ayuna 250 ml,ayuna250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2571,Afila 250 ml,afila250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2591,Salsa 400 ml,salsa400ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2604,COLOMBUS 1L,colombus1l,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
2635,PRABU 250ML,prabu250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2644,NATIVO 50GR,nativo50gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
2662,DUMIL 100GR,dumil100gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
2663,DUMIL 400GR,dumil400gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
2715,GPU oil60ml,gpuoil60ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2742,sania,sania,0.2,Vrea,vrea,Tawon,Urea,NA
2762,CITRA,citra,0.2,Borat,borat,Mahkota,Mikro,NA
2804,Winda,winda,0.2,Vrea,vrea,Tawon,Urea,NA
2828,bion,bion,0.2,Borat,borat,Mahkota,Mikro,NA
2875,regen 250ml,regen250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2876,regen 100ml,regen100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
2913,rgn t,rgnt,0.2,Borat,borat,Mahkota,Mikro,NA
2948,PHILIP. 23.WT,philip23wt,0.2,Phosgreen,phosgreen,PIHC,Fosfat,NA
2951,PHILIP. 11.WT,philip11wt,0.2,Phosgreen,phosgreen,PIHC,Fosfat,NA
2978,MY CUP,mycup,0.2,KSP,ksp,Tawon,Fosfat,NA
2996,spla-2,spla2,0.2,Borat,borat,Mahkota,Mikro,NA
3016,jump1,jump1,0.2,KSP,ksp,Tawon,Fosfat,NA
3020,Rgn. t,rgnt,0.2,Borat,borat,Mahkota,Mikro,NA
3026,Inova 500ml,inova500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3043,TI GOLD 10WP,tigold10wp,0.2,MerokeTSP,meroketsp,Mutiara,Fosfat,NA
3045,RATOL,ratol,0.2,Borat,borat,Mahkota,Mikro,NA
3062,Denox 500ml,denox500ml,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
3117,Mouse,mouse,0.2,Borat,borat,Mahkota,Mikro,NA
3154,cekuh,cekuh,0.2,KSP,ksp,Tawon,Fosfat,NA
3181,Lunak,lunak,0.2,Borat,borat,Mahkota,Mikro,NA
3190,Bigen,bigen,0.2,Borat,borat,Mahkota,Mikro,NA
3191,Hi top,hitop,0.2,KSP,ksp,Tawon,Fosfat,NA
3212,Sukun,sukun,0.2,KSP,ksp,Tawon,Fosfat,NA
3235,Kanji,kanji,0.2,KSP,ksp,Tawon,Fosfat,NA
3249,Bijik,bijik,0.2,Borat,borat,Mahkota,Mikro,NA
3258,Anilo 100 gr,anilo100gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
3259,Anilo 400 gr,anilo400gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
3295,Golma 100 ml,golma100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3296,Golma 500 ml,golma500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3316,Ditan,ditan,0.2,Borat,borat,Mahkota,Mikro,NA
3336,sembada 168,sembada168,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
3408,elpiji 12 kg,elpiji12kg,0.2,Mesti-Rock,mestirock,LaoYing,Fosfat,NA
3432,Danke 100gr,danke100gr,0.2,ZA Petro,zapetro,PIHC,ZA,NA
3463,Prowl 330ec 250ml,prowl330ec250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3464,Trigard 75wp 25gr,trigard75wp25gr,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
3470,rounda gold,roundagold,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3473,EMAZO 100 ml,emazo100ml,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
3474,bibit cabai,bibitcabai,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
3507,sayur hijau,sayurhijau,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3532,Roundup 20 l,roundup20l,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3536,juseo,juseo,0.2,Vrea,vrea,Tawon,Urea,NA
3548,NYOBA,nyoba,0.2,Borat,borat,Mahkota,Mikro,NA
3560,expired123,expired123,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3567,layar,layar,0.2,Borat,borat,Mahkota,Mikro,NA
3587,Dargo 900 gr,dargo900gr,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
3613,arivo500ml,arivo500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3644,Abascel 1lt,abascel1lt,0.2,ZA Petro,zapetro,PIHC,ZA,NA
3665,Arivo 500ml,arivo500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3691,Rudal 500ml,rudal500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3726,Dafat 100gr,dafat100gr,0.2,ZA Petro,zapetro,PIHC,ZA,NA
3727,Dafat 400gr,dafat400gr,0.2,ZA Petro,zapetro,PIHC,ZA,NA
3748,Gaucho 20ml,gaucho20ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3749,Gaucho 50ml,gaucho50ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3754,Golex 100ml,golex100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3755,Golex 250ml,golex250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3781,bisi 2,bisi2,0.2,Borat,borat,Mahkota,Mikro,NA
3797,Gramoxon 1L,gramoxon1l,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
3829,Detazeb 1Kg,detazeb1kg,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
3879,M.green 60gr,mgreen60gr,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
3921,Roundup 1lt,roundup1lt,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3925,Trigad 50gr,trigad50gr,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
3926,Trigad 25gr,trigad25gr,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
3930,folicur gold 240g,folicurgold240g,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
3937,Sigma 500ml,sigma500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
3940,Anilo 100gr,anilo100gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
3942,Sidafos 1lt,sidafos1lt,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
3944,Rosco 100gr,rosco100gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
3970,Bonum 500ml,bonum500ml,0.2,Borat,borat,Mahkota,Mikro,NA
3993,Gol-OK 500ml,golok500ml,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
3994,Gol-OK 250ml,golok250ml,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
4023,Artos 500ml,artos500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4031,Tabas 100ml,tabas100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4032,Tabas 200ml,tabas200ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4042,Sandoup 1lt,sandoup1lt,0.2,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
4064,Polycom 1kg,polycom1kg,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
4071,Gemafur 2kg,gemafur2kg,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
4072,Gemafur @dus,gemafurdus,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
4104,K40 Germany 500ml,k40germany500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4199,Daia k,daiak,0.2,Borat,borat,Mahkota,Mikro,NA
4200,Rinso,rinso,0.2,KSP,ksp,Tawon,Fosfat,NA
4305,Allan,allan,0.2,Borat,borat,Mahkota,Mikro,NA
4330,Artos 100sl,artos100sl,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
4332,RIVAL,rival,0.2,Borat,borat,Mahkota,Mikro,NA
4335,TILLO 500SC,tillo500sc,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
4342,TIODOR 30WP,tiodor30wp,0.2,Phosgreen,phosgreen,PIHC,Fosfat,NA
4367,Rhopy 100ml,rhopy100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4431,Roundup 4lt,roundup4lt,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4440,Akocytrhin  400ml,akocytrhin400ml,0.2,ZK Petro,zkpetro,PIHC,ZK,NA
4441,Avatar 10ml,avatar10ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4462,Kcl kuda 1kg,kclkuda1kg,0.2,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
4471,Lobo,lobo,0.2,Borat,borat,Mahkota,Mikro,NA
4543,Fujiwan500,fujiwan500,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4544,Fujiwan250,fujiwan250,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4558,Folicur250,folicur250,0.2,Borat,borat,Mahkota,Mikro,NA
4610,Fimafur 2kg.,fimafur2kg,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
4611,Fimafur 1kg,fimafur1kg,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
4632,Gagang Solo Lurus,gagangsololurus,0.2,Urea Nitrea,ureanitrea,PIHC,Urea,NA
4657,Dodos SPP 77 lokal,dodosspp77lokal,0.2,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
4685,Alphadin WG,alphadinwg,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4731,Ali-Ron 20WG,aliron20wg,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
4754,Abalolo 500,abalolo500,0.2,Borat,borat,Mahkota,Mikro,NA
4797,match 100ml,match100ml,0.2,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
4855,Joa _yo,joayo,0.2,Borat,borat,Mahkota,Mikro,NA
4858,gshsb,gshsb,0.2,KSP,ksp,Tawon,Fosfat,NA
4974,SATURN-D 2kg,saturnd2kg,0.2,Urea PIM,ureapim,PIHC,Urea,NA
4983,GIABT UP 1Lt,giabtup1lt,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
4984,GIANT UP 1 Lt,giantup1lt,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5011,SATRUN-D 2 Kg,satrund2kg,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5014,Filia 525SE. 250 ml,filia525se250ml,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5077,GIANT-UP 1 LT,giantup1lt,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5093,QuikPro 5 lt,quikpro5lt,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5096,Prowl 250 ml,prowl250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5097,Prowl 500 ml,prowl500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5146,Auksin 60 ml,auksin60ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5176,Bassa,bassa,0.2,Borat,borat,Mahkota,Mikro,NA
5177,Bassa 500ml,bassa500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5178,Bassa 100ml,bassa100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5181,Cepha,cepha,0.2,Vrea,vrea,Tawon,Urea,NA
5195,Prowl,prowl,0.2,Vrea,vrea,Tawon,Urea,NA
5196,Prowl 500ml,prowl500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5262,KCL MOP 25kg,kclmop25kg,0.2,KSP,ksp,Tawon,Fosfat,NA
5265,Gandewa kcl,gandewakcl,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5304,ZK 1 Kg,zk1kg,0.2,KSP,ksp,Tawon,Fosfat,NA
5309,PAKU DHURIH,pakudhurih,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5319,EM4 TANAMAN,em4tanaman,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5343,TEMIX BOTOL,temixbotol,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
5367,CONVIDOR 100 gram,convidor100gram,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5412,Buku,buku,0.2,Borat,borat,Mahkota,Mikro,NA
5424,Rokok,rokok,0.2,Borat,borat,Mahkota,Mikro,NA
5450,Filia,filia,0.2,Vrea,vrea,Tawon,Urea,NA
5465,BASSA 400 ML,bassa400ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5466,BASSA 100 ML,bassa100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5544,smack,smack,0.2,HXAS,hxas,DGW/Hextar,ZA,NA
5687,soun,soun,0.2,Borat,borat,Mahkota,Mikro,NA
5717,Filia 250gr,filia250gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5718,Filia 100gr,filia100gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5723,Sinergy 250,sinergy250,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5758,molto,molto,0.2,Borat,borat,Mahkota,Mikro,NA
5760,Downy,downy,0.2,Borat,borat,Mahkota,Mikro,NA
5766,kopi ka 60gr,kopika60gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
5767,Kopi Ka 30gr,kopika30gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
5789,avidor 25wp,avidor25wp,0.2,MerokeTSP,meroketsp,Mutiara,Fosfat,NA
5795,convidor wp,convidorwp,0.2,Borat,borat,Mahkota,Mikro,NA
5803,rizotin 500,rizotin500,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
5814,drusban 1 lt,drusban1lt,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5815,fujiwan 500,fujiwan500,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5821,ridomil 100,ridomil100,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
5831,rizotin 100,rizotin100,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
5832,rizotin 250,rizotin250,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
5847,tamaxon 1 lt,tamaxon1lt,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
5862,demolis 100,demolis100,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
5868,folicur gol,folicurgol,0.2,ZA Petro,zapetro,PIHC,ZA,NA
5870,bion m,bionm,0.2,Borat,borat,Mahkota,Mikro,NA
5884,tozeb,tozeb,0.2,Borat,borat,Mahkota,Mikro,NA
5892,kanon,kanon,0.2,KSP,ksp,Tawon,Fosfat,NA
5906,nk212,nk212,0.2,KSP,ksp,Tawon,Fosfat,NA
5934,Akron 500ml,akron500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
5949,Bion m500gr,bionm500gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
5958,Cepha 100ml,cepha100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6001,Gol-ok100ml,golok100ml,0.2,MerokeZA,merokeza,Mutiara,ZA,NA
6012,King gib5gr,kinggib5gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
6032,Match100ml,match100ml,0.2,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
6036,Nugor500ml,nugor500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6041,Nativo25gr,nativo25gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
6047,Plenum25gr,plenum25gr,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
6054,Pemulus1kg,pemulus1kg,0.2,Urea Pusri,ureapusri,PIHC,Urea,NA
6069,Rajacal1kg,rajacal1kg,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
6080,Siklon25gr,siklon25gr,0.2,Phosgro,phosgro,Pak Tani,Fosfat,NA
6114,Bio7,bio7,0.2,Borat,borat,Mahkota,Mikro,NA
6115,MONEY,money,0.2,Borat,borat,Mahkota,Mikro,NA
6120,Filia 250ml,filia250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6123,Plenum 100g,plenum100g,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
6174,flava,flava,0.2,Vrea,vrea,Tawon,Urea,NA
6191,Golma 500ml,golma500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6195,tabas 250ml,tabas250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6209,roti,roti,0.2,Borat,borat,Mahkota,Mikro,NA
6218,Dafat @400gr,dafat400gr,0.2,ZA Petro,zapetro,PIHC,ZA,NA
6219,Danke @100gr,danke100gr,0.2,ZA Petro,zapetro,PIHC,ZA,NA
6243,Round up @1Lt,roundup1lt,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6245,Tigold @25gr,tigold25gr,0.2,Phosgro,phosgro,Pak Tani,Fosfat,NA
6251,mari,mari,0.2,Borat,borat,Mahkota,Mikro,NA
6293,Vallo 525 EC 250 mL,vallo525ec250ml,0.2,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
6320,NPK 18,npk18,0.2,KSP,ksp,Tawon,Fosfat,NA
6354,Bagel 500ml,bagel500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6364,npk. 16,npk16,0.2,KSP,ksp,Tawon,Fosfat,NA
6378,Laser 250 Ml,laser250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6424,NPK PH,npkph,0.2,KSP,ksp,Tawon,Fosfat,NA
6434,hp 511,hp511,0.2,HXAS,hxas,DGW/Hextar,ZA,NA
6440,albalish 1L,albalish1l,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6444,pisau dapur,pisaudapur,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6461,KNO3 V,kno3v,0.2,KSP,ksp,Tawon,Fosfat,NA
6468,inari,inari,0.2,HXAS,hxas,DGW/Hextar,ZA,NA
6488,hantu,hantu,0.2,HXAS,hxas,DGW/Hextar,ZA,NA
6493,gasri,gasri,0.2,KSP,ksp,Tawon,Fosfat,NA
6513,Elang,elang,0.2,HXAS,hxas,DGW/Hextar,ZA,NA
6531,Paten,paten,0.2,Vrea,vrea,Tawon,Urea,NA
6589,EMATOP 50EC,ematop50ec,0.2,ZA Petro,zapetro,PIHC,ZA,NA
6645,tiezen 1kg,tiezen1kg,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
6650,Progo 250ml,progo250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6677,gawar,gawar,0.2,Borat,borat,Mahkota,Mikro,NA
6683,znso4,znso4,0.2,KSP,ksp,Tawon,Fosfat,NA
6690,Arjuno 80ml,arjuno80ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6700,zetam 250ml,zetam250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6711,Volney 80WG,volney80wg,0.2,Vrea,vrea,Tawon,Urea,NA
6742,Dafat @100gr,dafat100gr,0.2,ZA Petro,zapetro,PIHC,ZA,NA
6779,Boom flower,boomflower,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
6784,Rhopy 250ml,rhopy250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6820,excow,excow,0.2,HXAS,hxas,DGW/Hextar,ZA,NA
6840,Plenum @25gr,plenum25gr,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
6880,Aqua 1500 mL,aqua1500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6907,NK 212,nk212,0.2,KSP,ksp,Tawon,Fosfat,NA
6930,Gandasil B/D,gandasilbd,0.2,Urea PIM,ureapim,PIHC,Urea,NA
6934,Wilbo 250 Ml,wilbo250ml,0.2,Borat,borat,Mahkota,Mikro,NA
6953,Laser 100 Ml,laser100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7011,Acemain 1kg,acemain1kg,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
7017,lugen,lugen,0.2,Vrea,vrea,Tawon,Urea,NA
7048,PLENUM 50 GR,plenum50gr,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
7068,DORUM 250 ML,dorum250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7077,GOLEX 250 ML,golex250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7087,DENIS 100 GR,denis100gr,0.2,RP Mesir,rpmesir,Mahkota,Fosfat,NA
7139,vit B-1,vitb1,0.2,Vrea,vrea,Tawon,Urea,NA
7218,Nemfox 1 ltr,nemfox1ltr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
7273,Alberto 250,alberto250,0.2,ZA Petro,zapetro,PIHC,ZA,NA
7276,Robot 100ml,robot100ml,0.2,Borat,borat,Mahkota,Mikro,NA
7278,Abenz 100ml,abenz100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7293,finex 500ml,finex500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7300,Jon-Up,jonup,0.2,Borat,borat,Mahkota,Mikro,NA
7322,Dense,dense,0.2,KSP,ksp,Tawon,Fosfat,NA
7340,Roundup botol 1lt,roundupbotol1lt,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
7358,salak,salak,0.2,Borat,borat,Mahkota,Mikro,NA
7437,Crotz 100ml,crotz100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7438,Crotz 250 ml,crotz250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7439,Dorum 100ml,dorum100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7440,Dorum 200ml,dorum200ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7441,Abenz 250ml,abenz250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7450,Pulpy,pulpy,0.2,KSP,ksp,Tawon,Fosfat,NA
7460,GALIL 25OML,galil25oml,0.2,ZA Petro,zapetro,PIHC,ZA,NA
7502,PLENUM 50WG,plenum50wg,0.2,Petro-CAS,petrocas,PIHC,Mikro,NA
7591,abase 250ml,abase250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7604,Azura,azura,0.2,Borat,borat,Mahkota,Mikro,NA
7612,baycard 500,baycard500,0.2,ZA Petro,zapetro,PIHC,ZA,NA
7690,folicur 250,folicur250,0.2,Borat,borat,Mahkota,Mikro,NA
7741,remazol 250,remazol250,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
7778,npk cendana,npkcendana,0.2,ZK Petro,zkpetro,PIHC,ZK,NA
7821,rosalsol 500gram,rosalsol500gram,0.2,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
7823,remix 100ml,remix100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7869,tioxa 250gr,tioxa250gr,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
7873,tali burung,taliburung,0.2,ZA Petro,zapetro,PIHC,ZA,NA
7878,utron,utron,0.2,Borat,borat,Mahkota,Mikro,NA
7879,viver 500ml,viver500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7910,golek 250ml,golek250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7914,alika 100ml,alika100ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7928,Gramaxon 1 L,gramaxon1l,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
7929,"Gramaxon 0,5",gramaxon05,0.2,Urea Petro,ureapetro,PIHC,Urea,NA
7947,pakar,pakar,0.2,Borat,borat,Mahkota,Mikro,NA
7949,gol ok,golok,0.2,Borat,borat,Mahkota,Mikro,NA
7955,aripo 500ml,aripo500ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
7971,mapan,mapan,0.2,Borat,borat,Mahkota,Mikro,NA
7990,round up 1lt,roundup1lt,0.2,Urea PIM,ureapim,PIHC,Urea,NA
8035,Fiona Mkg Ss,fionamkgss,0.2,Nitralite,nitralite,PIHC,Nitrogen,NA
8082,Explore250,explore250,0.2,ZA Petro,zapetro,PIHC,ZA,NA
8102,sp non,spnon,0.2,KSP,ksp,Tawon,Fosfat,NA
8145,Kon Up 240 ml,konup240ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
8148,Prowl  250 ml,prowl250ml,0.2,Urea PIM,ureapim,PIHC,Urea,NA
