product_id	product_name	product_clean_name	result_sku	result_brand	result_type	result_formula	method_label	fuzzy_ratio	is_match_naive_regex	lev_dist_int	lev_dist_ratio
33254	NPK Pak Tani 20kg	npk pak tani 20 kg	CPN PAK TANI 15-0-15	pak tani	majemuk	 15-0-15	levenshtein	59.0	False	8	0.7
33255	Fordan 2kg 	fordan 2 kg 	Others				Others	39.0	False	9	
33256	Plastik Mulsa	plastik mulsa	HSP Astiva	tawon	fosfat		fuzzy	44.0	False	8	
33257	Sepatu Kol	sepatu kol	Fertikali	pak tani	kalium		fuzzy	40.0	False	7	
33258	ASPRO 12 BOLD	aspro 12 bold	ZA Petro	pihc	za		fuzzy	41.0	False	9	
33259	ASPRO BOLD 16	aspro bold 16	ZA Petro	pihc	za		fuzzy	41.0	False	10	
33260	ASPRO BOLD 12	aspro bold 12	ZA Petro	pihc	za		fuzzy	41.0	False	10	
33261	SALISIR	salisir	Mestac	laoying	nitrogen		fuzzy	40.0	False	5	
33262	YOSAN	yosan	Others				Others	31.0	False	3	
33263	HITAM MANIS	hitam manis	Fertiphos Sawit	pak tani	fosfat		fuzzy	43.0	False	7	
33264	HANDBODY EMERON	handbody emeron	Others				Others	37.0	False	11	
33265	DANCOW	dancow	Others				Others	27.0	False	5	
33266	GULA HALUS KMSN	gula halus kmsn	Brucite	basf	mg		fuzzy	40.0	False	10	
33267	SUSU BUBUK	susu bubuk	Others				Others	35.0	False	8	
33268	SELAI COKLAT	selai coklat	KSP	tawon	fosfat		fuzzy	43.0	False	8	
33269	SELAI WARNA	selai warna	Vrea	tawon	urea		fuzzy	46.0	False	7	
33270	MARIE SUSU	marie susu	Brucite	basf	mg		fuzzy	40.0	False	7	
33271	Bentan 65 WP	bentan 65 wp	Others				Others	37.0	False	8	
33272	Humiposka	humiposka	Others				Others	35.0	False	7	
33273	Amazone 200ml	amazone 200 ml	Others				Others	39.0	False	9	
33274	aplud 500ml	aplud 500 ml	Others				Others	36.0	False	9	
33275	Limec 200 ml	limec 200 ml	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	41.0	False	8	
33276	Megastar	megastar	Others				Others	44.0	True	3	0.625
33277	RAMBO 480SL 250 ml	rambo 480 sl 250 ml	Petro-CAS	pihc	mikro		fuzzy	40.0	False	14	
33278	Meroke 16 16 16 kemasan 50 kg 	meroke 16x16x16 kemasan 50 kg 	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	fuzzy	55.0	False	19	
33279	NPK Pak Tani kemasan 1 kg 	npk pak tani kemasan 1 kg 	ZA Pak Tani	pak tani	za		fuzzy	57.0	False	14	
33280	Sp Fertiphos 50 kg kuning	sp fertiphos 50 kg kuning	Fertiphos	pak tani	fosfat		fuzzy	56.0	False	14	
33281	ZA Pertro	za pertro	ZA Petro	pihc	za		levenshtein	64.0	False	1	0.875
33282	Belarusia 50 kg	belarusia 50 kg	Others				Others	47.0	True	11	
33283	Fertiphos sp 50 kg hijau 	fertiphos sp 50 kg hijau 	Fertiphos	pak tani	fosfat		fuzzy	60.0	False	13	
33284	NPK 13-6-27+4 Mg BLD NS 	npk 13x6x27  4 mg bld ns 	NPK Pusri 13-6-27-4Mg+0.65B	pihc	majemuk	 13-6-27	levenshtein	62.0	False	13	0.6296296296
33285	NPK Tawon Superstar 16 16 16 @1kg	npk tawon superstar 16x16x16  1 kg	Others				Others	58.0	True	18	
33286	phossgreen	phossgreen	Phosgreen	pihc	fosfat		levenshtein	58.0	False	1	0.9
33287	Josxone	josxone	Others				Others	34.0	False	5	
33288	NPK 12-12-17+2 Mg BLD NS	npk 12x12x17  2 mg bld ns	CAP TAWON 12-12-17-2Mg	tawon	majemuk	 12-12-17	fuzzy	57.0	False	13	
33289	NPK 12-12-17-2 +2Mg BLD NS 	npk 12x12x17  2  2 mg bld ns 	CAP TAWON 12-12-17-2Mg	tawon	majemuk	 12-12-17	fuzzy	57.0	False	16	
33290	ongkos pemuatan	ongkos pemuatan	Phosgro	pak tani	fosfat		fuzzy	47.0	False	10	
33291	maowang cair 	maowang cair 	Borat	mahkota	mikro		fuzzy	44.0	False	9	
33292	chester	chester	Others				Others	32.0	False	4	
33293	BONANZA F1 200BJ	bonanza f 1 200 bj	Others				Others	38.0	False	14	
33294	gula rosebrend	gula rosebrend	Urea Petro	pihc	urea		fuzzy	41.0	False	10	
33295	teh gopek	teh gopek	Others				Others	38.0	False	7	
33296	sabun sinzui	sabun sinzui	Others				Others	38.0	False	9	
33297	baud jiz	baud jiz	Others				Others	34.0	False	6	
33298	fertifos 	fertifos 	Fertiphos	pak tani	fosfat		levenshtein	47.0	False	3	0.7777777778
33299	abacel100ml	abacel 100 ml	Brucite	basf	mg		fuzzy	43.0	False	10	
33300	spontan250	spontan 250	KSP	tawon	fosfat		fuzzy	44.0	False	9	
33301	lannate 5gr	lannate 5 gr	Urea Nitrea	pihc	urea		fuzzy	42.0	False	9	
33302	FARMECTIN 1L	farmectin 1 l	Mesti-ZA	laoying	za		fuzzy	42.0	False	8	
33303	SPONTAN KING @500ML	spontan king  500 ml	Mestikali	laoying	kalium		fuzzy	41.0	False	13	
33304	SORENTO @500ML	sorento  500 ml	Others				Others	39.0	False	11	
33305	UREA GRANUL DAUN BUAH NS	urea granul daun buah ns	Urea Daun Buah	pihc	urea		levenshtein	62.0	False	10	0.6
33306	phoskah	phoskah	Phosgro	pak tani	fosfat		fuzzy	40.0	False	3	
33307	NPK Green Phoenix 	npk green phoenix 	Others				Others	38.0	False	12	
33308	ZP 26	zp 26	Others				Others	29.0	False	5	
33309	HI-PRO VITE ( 4 ) 	hi  pro vite 4 	ZA Petro	pihc	za		fuzzy	45.0	False	10	
33310	NPK PELANGI 13.6.27.4 BLANDING	npk pelangi 136x27x4 blanding	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	66.0	False	11	0.6666666667
33311	convidor bubuk 	convidor bubuk 	Others				Others	33.0	False	12	
33312	corrin	corrin	Others				Others	29.0	False	4	
33313	UREA GRANUL DAUN BUAH @50Kg NS	urea granul daun buah  50 kg ns	Urea Daun Buah	pihc	urea		fuzzy	58.0	False	17	
33314	Starban @500 ml	starban  500 ml	Others				Others	38.0	True	11	
33315	NK (Benih jagung)	nk benih jagung	CANTIK CALCINIT	basf	nitrogen		fuzzy	41.0	False	11	
33316	Inpari (Benih Padi) @5kg	inpari benih padi  5 kg	Others				Others	36.0	False	16	
33317	Marxone @1liter	marxone  1 liter	Mestac	laoying	nitrogen		fuzzy	41.0	False	11	
33318	Kenfosat 1 ltr	kenfosat 1 ltr	KSP	tawon	fosfat		fuzzy	47.0	False	10	
33319	Kenfosat 4ltr	kenfosat 4 ltr	KSP	tawon	fosfat		fuzzy	47.0	False	10	
33320	Kenfosat	kenfosat	KSP	tawon	fosfat		fuzzy	58.0	False	5	
33321	kempo 500ml 	kempo 500 ml 	Others				Others	39.0	False	9	
33322	Urea Prill 50@kg	urea prill 50  kg	Urea Pusri	pihc	urea		fuzzy	54.0	False	10	
33323	Utra Prill @50 Kg	utra prill  50 kg	Urea Pusri	pihc	urea		fuzzy	49.0	False	12	
33324	NPK Pelangi BLD 30.6.8 @20kg NS	npk pelangi bld 30x6x8  20 kg ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	60.0	False	13	
33325	Urea granul daun buah @50kg NS 	urea granul daun buah  50 kg ns 	Urea Daun Buah	pihc	urea		fuzzy	57.0	False	18	
33326	NPK BLD NS 15-15-15 @50kg	npk bld ns 15x15x15  50 kg	NPK Pusri 15-15-15 	pihc	majemuk	 15-15-15	fuzzy	62.0	False	11	
33327	NPK Pelangi NS BLD 15-15-15	npk pelangi ns bld 15x15x15	Pelangi 15-15-15	pihc	majemuk	 15-15-15	levenshtein	57.0	False	11	0.619047619
33328	Nitrea (Urea)	nitrea urea	Urea Nitrea	pihc	urea		fuzzy	69.0	False	5	
33329	agristik 1 liter	agristik 1 liter	Nitralite	pihc	nitrogen		fuzzy	41.0	False	10	
33330	NPK 12-12-17+2Mg BLD Ns	npk 12x12x17  2 mg bld ns	CAP TAWON 12-12-17-2Mg	tawon	majemuk	 12-12-17	fuzzy	57.0	False	13	
33331	Urea Granul Ns	urea granul ns	Vrea	tawon	urea		fuzzy	48.0	False	8	
33332	NPK 15-15-6+4mg BLD NS	npk 15x15x6  4 mg bld ns	COCKHEAD 15-15-6-4Mg	dgw hextar	majemuk	 15-15-6	fuzzy	55.0	False	13	
33333	Urea Ganul NS	urea ganul ns	Vrea	tawon	urea		fuzzy	50.0	False	7	
33334	Padi Klin 100ml	padi klin 100 ml	Others				Others	26.0	False	12	
33335	NPK 13-6-27+4MgO BLD NS	npk 13x6x27  4 mgo bld ns	NPK Pusri 13-6-27-4Mg+0.65B	pihc	majemuk	 13-6-27	levenshtein	59.0	False	12	0.5925925926
33336	ABATECH 100ml	abatech 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	44.0	False	10	
33337	basgent 100ml	basgent 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	44.0	False	11	
33338	NPK 15-15-6+ 4Mg BLD NS	npk 15x15x6  4 mg bld ns	COCKHEAD 15-15-6-4Mg	dgw hextar	majemuk	 15-15-6	fuzzy	55.0	False	13	
33339	racun tikus 100gram	racun tikus 100 gram	Urea Daun Buah	pihc	urea		fuzzy	45.0	False	14	
33340	NPK 13-6-27+4MgO BLD NS 	npk 13x6x27  4 mgo bld ns 	NPK Pusri 13-6-27-4Mg+0.65B	pihc	majemuk	 13-6-27	levenshtein	61.0	False	13	0.5925925926
33341	besvidor 100gram	besvidor 100 gram	MESTIFOS 15-20-0+12S	laoying	majemuk	 15-20-0	fuzzy	44.0	False	10	
33342	hinomaru 30w	hinomaru 30 w	Others				Others	35.0	False	10	
33343	AFILA	afila	Others				Others	29.0	False	4	
33344	asetor	asetor	HXAS	dgw hextar	za		fuzzy	42.0	False	5	
33345	balistik	balistik	Others				Others	37.0	False	6	
33346	bencore	bencore	Others				Others	36.0	False	4	
33347	e-tozeb	e  tozeb	Vrea	tawon	urea		fuzzy	43.0	False	6	
33348	full stick 1 ltr	full stick 1 ltr	Others				Others	39.0	False	11	
33349	full stick 5 ltr	full stick 5 ltr	Others				Others	39.0	False	11	
33350	kastro	kastro	Others				Others	37.0	True	4	0.625
33351	nanofos 1 ltr	nanofos 1 ltr	KSP	tawon	fosfat		fuzzy	41.0	False	9	
33352	nanofos ½ ltr	nanofos  ltr	KSP	tawon	fosfat		fuzzy	43.0	False	8	
33353	narkozeb	narkozeb	Others				Others	33.0	False	6	
33354	Npk gold	npk gold	Others				Others	26.0	False	6	
33355	NPK 5 ltr	npk 5 ltr	Others				Others	32.0	False	6	
33356	qiunil	qiunil	Others				Others	26.0	False	5	
33357	starbud plus 	starbud plus 	Others				Others	41.0	True	9	
33358	Tali plastik ecer	tali plastik ecer	Fertikali	pak tani	kalium		fuzzy	48.0	False	11	
33359	tali plastik roll	tali plastik roll	Fertikali	pak tani	kalium		fuzzy	52.0	False	10	
33360	wilbo 200 ec 	wilbo 200 ec 	Solution N 28-10-10 + TE	pihc	majemuk	 28-10-10	fuzzy	41.0	False	10	
33361	lampu panaba ecer	lampu panaba ecer	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	51.0	False	12	
33362	NPK 20-10-10 (@20kg)	npk 20x10x10  20 kg	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	57.0	False	11	
33363	pestisida Forzaxone 	pestisida forzaxone 	MestiKisrit	laoying	mg		fuzzy	52.0	False	13	
33364	Pestisida Genitop	pestisida genitop	Mestical	laoying	nitrogen		fuzzy	52.0	False	10	
33365	Urea Daun Buah Prill @50Kg NS	urea daun buah prill  50 kg ns	Urea Daun Buah	pihc	urea		fuzzy	67.0	False	16	
33366	Urea Daun Buah Granul @50Kg NS	urea daun buah granul  50 kg ns	Urea Daun Buah	pihc	urea		fuzzy	62.0	False	17	
33367	Urea Granul NS @50 kg	urea granul ns  50 kg	Urea Daun Buah	pihc	urea		fuzzy	49.0	False	12	
33368	Urea Prill Daun Buah NS @50 kg	urea prill daun buah ns  50 kg	Urea Daun Buah	pihc	urea		fuzzy	59.0	False	16	
33369	Urea Granul Daun Buah NS @50 kg	urea granul daun buah ns  50 kg	Urea Daun Buah	pihc	urea		fuzzy	58.0	False	17	
33370	NPK BLD 15-15-15 NS @50 kg	npk bld 15x15x15 ns  50 kg	NPK Pusri 15-15-15 	pihc	majemuk	 15-15-15	fuzzy	59.0	False	13	
33371	mi sedap ayam bawang rebus	mi sedap ayam bawang rebus	Others				Others	47.0	True	19	
33372	susu climer	susu climer	Others				Others	36.0	False	7	
33373	rinso 195 g	rinso 195 g	Others				Others	38.0	False	9	
33374	seprit seru	seprit seru	Others				Others	39.0	False	6	
33375	dargo 900gr	dargo 900 gr	Others				Others	38.0	False	8	
33376	lannete sp250gr	lannete sp 250 gr	Magnesium Sulfate	pak tani	mg		fuzzy	43.0	False	13	
33377	PUPUK NPK 13-6-27-4+0,65B	pupuk npk 13x6x27  4x0x65 b	NPK Pusri 13-6-27-4Mg+0.65B	pihc	majemuk	 13-6-27	levenshtein	58.0	False	9	0.7037037037
33378	NPK MH88 Biru	npk mh 88 biru	NPK PIM 15-15-15	pihc	majemuk	 15-15-15	fuzzy	42.0	False	9	
33379	NPK Berlian ijo	npk berlian ijo	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	44.0	False	11	
33380	NPK LAOYING 16	npk laoying 16	MestiKisrit	laoying	mg		fuzzy	56.0	False	10	
33381	NPK DGW Conpaction	npk dgw conpaction	DGW TSP	dgw hextar	fosfat		fuzzy	42.0	False	12	
33382	UREA GRANUL DAUN BUAH @50 KG NS 	urea granul daun buah  50 kg ns 	Urea Daun Buah	pihc	urea		fuzzy	57.0	False	18	
33383	UREA GRANUL DAUN BUAH @50 KG NS	urea granul daun buah  50 kg ns	Urea Daun Buah	pihc	urea		fuzzy	58.0	False	17	
33384	Etricyplus 100	etricyplus 100	Nitroplus (ZA)	tawon	za		fuzzy	40.0	False	8	
33385	Etricyplus 250	etricyplus 250	Nitroplus (ZA)	tawon	za		fuzzy	40.0	False	8	
33386	gramoxone 1 ltr 	gramoxone 1 ltr 	Ammonium Sulfate	yara	za		fuzzy	45.0	False	12	
33387	gramox 250 ml	gramox 250 ml	Others				Others	38.0	False	10	
33388	Abaktin 1 liter	abaktin 1 liter	Mestac	laoying	nitrogen		fuzzy	42.0	False	10	
33389	Arraaw	arraaw	YaraVera	yara	urea		fuzzy	42.0	False	4	
33390	Alpasah	alpasah	Others				Others	35.0	False	5	
33391	Astonis 	astonis 	Vrea	tawon	urea		fuzzy	43.0	False	7	
33392	Agrimex 100	agrimex 100	Others				Others	34.0	False	8	
33393	Agrojati merah	agrojati merah	Urea Petro	pihc	urea		fuzzy	41.0	False	9	
33394	Agrojati hijau	agrojati hijau	ZA Petro	pihc	za		fuzzy	40.0	False	10	
33395	Barier 1 kg	barier 1 kg	Brucite	basf	mg		fuzzy	54.0	False	8	
33396	bentan coklat 	bentan coklat 	KSP	tawon	fosfat		fuzzy	47.0	False	10	
33397	Bentan biru 	bentan biru 	Others				Others	35.0	False	9	
33398	Bayfolan 	bayfolan 	Others				Others	36.0	False	6	
33399	Boomflower	boomflower	Others				Others	34.0	False	8	
33400	Buldok 	buldok 	Others				Others	31.0	False	6	
33401	Bureng 	bureng 	Others				Others	36.0	False	5	
33402	Balistik 200ml	balistik 200 ml	Brucite	basf	mg		fuzzy	40.0	False	10	
33403	centa skor 250	centa skor 250	Others				Others	35.0	False	10	
33404	centamex 1 liter 	centamex 1 liter 	Nitralite	pihc	nitrogen		fuzzy	45.0	False	11	
33405	clormite 400 ml	clormite 400 ml	Brucite	basf	mg		fuzzy	47.0	False	10	
33406	curackron 100	curackron 100	Others				Others	36.0	False	9	
33407	curackron 250	curackron 250	Others				Others	36.0	False	9	
33408	curackron 500	curackron 500	Others				Others	36.0	False	9	
33409	pokker400ml	pokker 400 ml	MerokeKKB 0-0-40-0.8B	mutiara	kalium		fuzzy	40.0	False	10	
33410	kojo 250 cc	kojo 250 cc	Others				Others	31.0	False	9	
33411	cypermax 	cypermax 	Others				Others	39.0	False	7	
33412	centamex 500	centamex 500	Others				Others	36.0	False	9	
33413	cuiser 	cuiser 	Others				Others	36.0	False	5	
33414	cropfast hijau	cropfast hijau	Nitroplus (ZA)	tawon	za		fuzzy	40.0	False	8	
33415	cropfast biru	cropfast biru	Others				Others	31.0	False	8	
33416	diva zone 276 SL merah	diva zone 276 sl merah	Others				Others	35.0	False	14	
33417	diva zone hijau 136 sl	diva zone hijau 136 sl	Others				Others	38.0	False	17	
33418	dangke 100	dangke 100	Others				Others	32.0	False	7	
33419	decis 50 	decis 50 	Others				Others	33.0	False	7	
33420	confidor sl 60ml	confidor sl 60 ml	Others				Others	39.0	False	12	
33421	lannate wp 500 gram	lannate wp 500 gram	Urea Nitrea	pihc	urea		fuzzy	45.0	False	14	
33422	democel 	democel 	Others				Others	33.0	False	5	
33423	Denise cair 	denise cair 	Ammonium Sulfate	yara	za		fuzzy	44.0	False	8	
33424	detackron 250	detackron 250	Vrea	tawon	urea		fuzzy	43.0	False	8	
33425	tzp 500	tzp 500	Others				Others	26.0	False	6	
33426	d mextin	d mextin	Others				Others	38.0	False	5	
33427	dumil 	dumil 	Others				Others	33.0	False	5	
33428	daysuke 1 kg	daysuke 1 kg	Others				Others	37.0	False	9	
33429	daysuke 2 kg	daysuke 2 kg	Others				Others	37.0	False	9	
33430	dobelmextin 	dobelmextin 	Others				Others	39.0	False	9	
33431	envirophos	envirophos	SP-26 Petro	pihc	fosfat		fuzzy	41.0	False	5	
33432	emacel 1 liter 	emacel 1 liter 	EMCOTE 20-6-14	laoying	majemuk	 20-6-14	fuzzy	44.0	False	10	
33433	fello	fello	Others				Others	28.0	False	5	
33434	tochdown 1l	tochdown 1 l	Others				Others	36.0	False	9	
33435	scor 250ml 	scor 250 ml 	Others				Others	38.0	False	10	
33436	gandasil B gede 	gandasil b gede 	CANTIK CALCINIT	basf	nitrogen		fuzzy	40.0	False	12	
33437	Gaucho 	gaucho 	Others				Others	31.0	False	5	
33438	gipgrow	gipgrow	Others				Others	31.0	False	5	
33439	gramoxson 500	gramoxson 500	Others				Others	36.0	False	10	
33440	gramoxson 1 liter 	gramoxson 1 liter 	Ammonium Sulfate	yara	za		fuzzy	48.0	False	13	
33441	gramoxson hijau 153 sl	gramoxson hijau 153 sl	Others				Others	39.0	False	17	
33442	green k	green k	Phosgreen	pihc	fosfat		fuzzy	43.0	False	5	
33443	Greta 	greta 	Others				Others	48.0	True	3	0.6
33444	Greta 1 lt	greta 1 lt	Others				Others	40.0	True	6	
33445	berlian biru	berlian biru	Others				Others	27.0	False	8	
33446	Jupiter hiau	jupiter hiau	Brucite	basf	mg		fuzzy	44.0	False	8	
33447	berlian biru curah 25 kg	berlian biru curah 25 kg	Others				Others	38.0	False	17	
33448	golden boy 200 butir 	golden boy 200 butir 	Others				Others	33.0	False	15	
33449	Gardena sawi	gardena sawi	Vrea	tawon	urea		fuzzy	44.0	False	8	
33450	hexsa 	hexsa 	HXAS	dgw hextar	za		fuzzy	42.0	False	3	
33451	hopper 	hopper 	Others				Others	36.0	False	4	
33452	hoptara 	hoptara 	MerokeMOP	mutiara	kalium		fuzzy	44.0	False	5	
33453	hoki	hoki	Others				Others	30.0	False	3	
33454	hopomax	hopomax	Others				Others	36.0	False	5	
33455	hitavi	hitavi	Others				Others	32.0	False	4	
33456	heko 	heko 	Others				Others	33.0	False	4	
33457	indamin 500	indamin 500	Others				Others	32.0	False	9	
33458	ketape 250	ketape 250	Others				Others	38.0	False	7	
33459	ketape 500	ketape 500	Others				Others	38.0	False	7	
33460	ketape 1 lt	ketape 1 lt	MerokeTSP	mutiara	fosfat		fuzzy	40.0	False	8	
33461	klensek	klensek	Others				Others	29.0	False	5	
33462	klerat 	klerat 	Others				Others	38.0	False	4	
33463	kno dgw kristal	kno dgw kristal	Others				Others	26.0	False	10	
33464	kristalon hijau 	kristalon hijau 	Others				Others	32.0	False	12	0.5909090909
33465	Kanton tavi 	kanton tavi 	ZA Pak Tani	pak tani	za		fuzzy	46.0	False	7	
33466	lanat 100	lanat 100	Others				Others	37.0	False	7	
33467	lanat 15 g	lanat 15 g	Others				Others	36.0	False	8	
33468	marsal 100	marsal 100	Others				Others	34.0	False	7	
33469	NPK PELANGI BLD 12-12-17-2 @50 KG NS	npk pelangi bld 12x12x17  2  50 kg ns	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	fuzzy	64.0	False	18	
33470	NPK PELANGI FUSE 12-12-17-2 @50 KG NS	npk pelangi fuse 12x12x17  2  50 kg ns	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	fuzzy	63.0	False	19	
33471	NPK PELANGI BLD 13-6-27-4 @50 KG NS	npk pelangi bld 13x6x27  4  50 kg ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	70.0	False	14	0.64
33472	Rambo gold 1L	rambo gold 1 l	Others				Others	28.0	False	11	
33473	ap boot 42	ap boot 42	Others				Others	38.0	False	8	
33474	ap boot 43	ap boot 43	Others				Others	38.0	False	7	
33475	ap boot 40	ap boot 40	Others				Others	38.0	False	8	
33476	Logawa500g	logawa 500 g	Others				Others	31.0	False	8	
33477	prevathon50sc	prevathon 50 sc	Vrea	tawon	urea		fuzzy	47.0	False	9	
33478	demolish 18sc	demolish 18 sc	Others				Others	37.0	False	10	
33479	inpari 32 	inpari 32 	Others				Others	36.0	False	8	
33480	NPK PELANGI FUSE 13-6-27-4+0,65 B @50 KG NS	npk pelangi fuse 13x6x27  4x0x65 b  50 kg ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	63.0	False	21	
33481	NPK PELANGI BLD 15-15-6-4 @50 KG NS 	npk pelangi bld 15x15x6  4  50 kg ns 	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	58.0	False	20	
33482	optim	optim	Others				Others	34.0	False	5	
33483	mastec	mastec	Others				Others	30.0	False	2	0.6666666667
33484	552	552	Others				Others	14.0	False	3	
33485	550	550	Others				Others	14.0	False	3	
33486	Folium	folium	Others				Others	33.0	False	5	
33487	Makro kcl	makro kcl	Others				Others	35.0	False	6	
33488	Tobasa	tobasa	Others				Others	38.0	False	4	
33489	farm up	farm up	Others				Others	35.0	False	6	
33490	merteur	merteur	MerokeZA	mutiara	za		fuzzy	46.0	False	4	
33491	fastac250	fastac 250	Others				Others	36.0	False	6	
33492	chefa 100	chefa 100	Others				Others	33.0	False	6	
33493	fatal 100	fatal 100	Others				Others	33.0	False	7	
33494	metindo 100	metindo 100	Others				Others	39.0	False	7	
33495	metindosp 50	metindosp 50	Others				Others	38.0	False	7	
33496	NPK PIM 	npk pim 	NPK PIM 15-15-15	pihc	majemuk	 15-15-15	fuzzy	43.0	False	5	
33497	Morent 500ml	morent 500 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	40.0	False	9	
33498	isodup	isodup	Others				Others	23.0	False	4	
33499	Pulut 1000ml	pulut 1000 ml	Others				Others	39.0	False	10	
33500	BOOST	boost	Others				Others	38.0	False	2	0.6
33501	PHONSKA PLUS (25 Kg)	phonska plus 25 kg	Phonska Plus 15-15-15+9S+0.2Zn	pihc	majemuk	 15-15-15	fuzzy	50.0	False	11	
33502	Gramoxone (5 Liter)	gramoxone 5 liter	Ammonium Sulfate	yara	za		fuzzy	44.0	False	12	
33503	ZA Mahkota 	za mahkota 	Mahkota ZA	mahkota	za		levenshtein	69.0	False	5	0.6
33504	Utea Prill @50kg	utea prill  50 kg	Urea Pusri	pihc	urea		fuzzy	49.0	False	11	
33505	NPK PELANGI BLENDING 13-6-27-4 @50 KG NS	npk pelangi blending 13x6x27  4  50 kg ns	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	66.0	False	19	
33506	NPK Pusri 13.6.27.0,65 B	npk pusri 136x270x65 b	NPK Pusri 13-6-27-4Mg+0.65B	pihc	majemuk	 13-6-27	levenshtein	65.0	False	7	0.8888888889
33507	P G @50kg	p g  50 kg	Others				Others	39.0	False	8	
33508	P G @3kg	p g  3 kg	Petro-CAS	pihc	mikro		fuzzy	40.0	False	7	
33509	ZA DGW 50kg	za dgw 50 kg	HXAS	dgw hextar	za		fuzzy	47.0	False	8	
33510	novlex	novlex	Others				Others	24.0	False	4	
33511	jagung utuh madura 1sak	jagung utuh madura 1 sak	Ammonium Sulfate	yara	za		fuzzy	46.0	False	18	
33512	Klorel	klorel	Others				Others	29.0	False	4	
33513	Cozone	cozone	Others				Others	30.0	False	5	
33514	JAGUNG BIJI MADURA	jagung biji madura	Urea Daun Buah	pihc	urea		fuzzy	48.0	False	14	
33515	Folicul besar	folicul besar	Others				Others	38.0	False	9	
33516	torbinol 250ml	torbinol 250 ml	Others				Others	37.0	False	12	
33517	infari 32 jumbo	infari 32 jumbo	Others				Others	36.0	False	11	
33518	serendy 40gr	serendy 40 gr	Others				Others	36.0	False	10	
33519	farmektin 1l	farmektin 1 l	Mesti-ZA	laoying	za		fuzzy	42.0	False	8	
33520	minyak fortune kardus	minyak fortune kardus	Others				Others	44.0	True	15	
33521	kabel strika 2 kbl	kabel strika 2 kbl	Mestikali	laoying	kalium		fuzzy	48.0	False	12	
33522	kabel strika 3 kbl	kabel strika 3 kbl	Mestikali	laoying	kalium		fuzzy	48.0	False	12	
33523	lampu api	lampu api	Urea Pusri	pihc	urea		fuzzy	41.0	False	6	
33524	kabel antena kitani 15m	kabel antena kitani 15 m	Magnesium Sulfate	pak tani	mg		fuzzy	53.0	False	16	
33525	Sphontan	sphontan	KSP	tawon	fosfat		fuzzy	42.0	False	5	
33526	Candra Ayu	candra ayu	YaraVera	yara	urea		fuzzy	43.0	False	7	
33527	Round up 490SL 1L	round up 490 sl 1 l	Others				Others	37.0	False	15	
33528	SOLO Indonesia 	solo indonesia 	Mesti-Rock	laoying	fosfat		fuzzy	44.0	False	11	
33529	Gramoxone 276SL 1L	gramoxone 276 sl 1 l	Ammonium Sulfate	yara	za		fuzzy	41.0	False	14	
33530	Gramoxone 276SL 500ml	gramoxone 276 sl 500 ml	Others				Others	38.0	False	17	
33531	Gramoxone 276SL 250ml	gramoxone 276 sl 250 ml	Others				Others	38.0	False	17	
33532	Round up 490SL 200ml	round up 490 sl 200 ml	Others				Others	38.0	False	17	
33533	Bima 288SL 1L	bima 288 sl 1 l	Others				Others	36.0	False	12	
33534	Clean up 490SL 1L	clean up 490 sl 1 l	Others				Others	37.0	False	14	
33535	Top zone 276SL 1L	top zone 276 sl 1 l	Nitroplus (ZA)	tawon	za		fuzzy	40.0	False	13	
33536	Top zone 155SL 4L	top zone 155 sl 4 l	CAP TAWON 15-15-6-4	tawon	majemuk	 15-15-6	fuzzy	45.0	False	13	
33537	stopkran solo	stopkran solo	Phosgro	pak tani	fosfat		fuzzy	44.0	False	10	
33538	patani quat 1lt	patani quat 1 lt	Pak Tani 15-15-15+TE	pak tani	majemuk	 15-15-15	levenshtein	51.0	False	10	0.65
33539	Tengki Tafu CBA	tengki tafu cba	Urea Nitrea	pihc	urea		fuzzy	44.0	False	10	
33540	Plastik scraper 5 inc	plastik scraper 5 inc	ZA Plus Petro	pihc	za		fuzzy	48.0	False	13	
